fr24_id,flight,callsign,operating_as,painted_as,type,reg,orig_icao,orig_iata,datetime_takeoff,runway_takeoff,dest_icao,dest_iata,dest_icao_actual,dest_iata_actual,datetime_landed,runway_landed,flight_time,actual_distance,circle_distance,category,hex,first_seen,last_seen,flight_ended
3d7beda5,RFF8492,RFF8492,CHD,RFF,IL62,RA-86572,OSLK,LTK,2025-12-12T21:30:51Z,,UUMU,CKL,UUMU,CKL,2025-12-13T01:56:27Z,,15936.0,3437.89,2291.33,Military_and_government,15522C,2025-12-12T21:35:44Z,2025-12-13T01:53:01Z,True
3d80d6fb,RFF8493,RFF8493,RFF,RFF,T154,RA-85559,UUMU,CKL,,,OSLK,LTK,OSLK,LTK,2025-12-14T16:13:30Z,,,2878.49,2311.94,Military_and_government,154E37,2025-12-14T12:38:58Z,2025-12-14T16:05:40Z,True
3d810ab8,RFF8497,RFF8497,RFF,RFF,IL76,RF-78664,UUMU,CKL,,,OSLK,LTK,OSLK,LTK,2025-12-14T18:19:21Z,,,2870.48,2315.85,Military_and_government,1D3348,2025-12-14T14:04:56Z,2025-12-14T18:11:06Z,True
3d81e51f,RFF405,RFF405,,RFF,A124,RA-82037,OSLK,LTK,2025-12-14T19:53:25Z,,,,,,,,,1440.17,1322.85,Military_and_government,154075,2025-12-14T19:57:17Z,2025-12-14T22:03:55Z,True
3d836054,RFF8494,RFF8494,RFF,RFF,T154,RA-85559,OSLK,LTK,,,UUMU,CKL,UUMU,CKL,2025-12-15T11:26:40Z,,,3510.12,2301.23,Military_and_government,154E37,2025-12-15T07:04:56Z,2025-12-15T11:23:05Z,True
3d83823b,RFF8498,RFF8498,RFF,RFF,IL76,RF-78664,OSLK,LTK,2025-12-15T08:06:07Z,,,,,,,,,1368.83,1090.45,Military_and_government,1D3348,2025-12-15T08:09:46Z,2025-12-15T10:05:56Z,True
3d8b12b5,RFF8517,RFF8517,RFF,RFF,IL76,RF-78664,OSLK,LTK,2025-12-17T09:48:17Z,,,,,,,,,2843.49,2237.77,Military_and_government,1D3348,2025-12-17T09:51:57Z,2025-12-17T14:27:43Z,True
3d8bd439,,7,,,T134,YK-AYB,OSLK,LTK,2025-12-17T14:24:38Z,,,,,,,,,262.57,157.128,,778722,2025-12-17T14:29:08Z,2025-12-17T14:46:27Z,True
3d8df66c,RFF7259,RFF7259,CHD,RFF,IL62,RA-86572,OSLK,LTK,2025-12-18T02:36:15Z,,FCBB,BZV,FCBB,BZV,2025-12-18T09:29:45Z,23,24810.0,5482.99,4902.9,Military_and_government,15522C,2025-12-18T02:40:14Z,2025-12-18T09:30:37Z,True
3d8f9b56,,7,,,T134,YK-AYB,OSDI,DAM,,,OSLK,LTK,OSLK,LTK,2025-12-18T16:15:59Z,,,831.439,8.17949,,778722,2025-12-18T14:46:41Z,2025-12-18T17:55:07Z,True
3d907d5a,,7,,,T134,YK-AYB,OSLK,LTK,,,,,,,,,,875.446,7.36516,,778722,2025-12-18T19:51:21Z,2025-12-18T22:16:00Z,True
3d9542d4,,,RFF,RFF,IL62,RA-86539,OSLK,LTK,2025-12-20T04:10:40Z,,,,,,,,,6002.33,2263.74,Military_and_government,15520B,2025-12-20T04:13:45Z,2025-12-20T20:24:51Z,True
3d964707,RFF8517,RFF8517,RFF,RFF,IL76,RF-78664,UUMU,CKL,2025-12-20T12:47:56Z,,OSLK,LTK,OSLK,LTK,2025-12-20T17:02:30Z,,15274.0,2894.08,2292.14,Military_and_government,1D3348,2025-12-20T12:49:44Z,2025-12-20T16:54:23Z,True
3d9906e0,RFF8517,RFF8518,RFF,RFF,IL76,RF-78664,OSLK,LTK,2025-12-21T08:26:38Z,,UUBW,ZIA,UUBW,ZIA,2025-12-21T12:08:47Z,,13329.0,3544.51,2351.29,Military_and_government,1D3348,2025-12-21T08:30:34Z,2025-12-21T15:24:11Z,True
3d9bb562,RFF8524,RFF8524,CHD,RFF,IL62,RA-86572,OSLK,LTK,2025-12-22T03:14:33Z,,,,,,,,,1511.9,1164.74,Military_and_government,15522C,2025-12-22T03:19:19Z,2025-12-22T05:03:02Z,True
3da27f38,RFF8500,RFF404,,RFF,A124,RA-82037,,,,,OSLK,LTK,OSLK,LTK,2025-12-24T04:04:20Z,,,589.375,571.826,Military_and_government,154075,2025-12-24T03:10:16Z,2025-12-24T03:57:50Z,True
3da2efa5,RFF8522,RFF8522,,RFF,A124,RA-82037,OSLK,LTK,2025-12-24T07:15:48Z,,,,,,,,,1335.53,1014.0,Military_and_government,154075,2025-12-24T07:20:17Z,2025-12-24T09:04:02Z,True
3da49584,RFF8521,RFF8521,,RFF,A124,RA-82037,,,,,OSLK,LTK,OSLK,LTK,2025-12-24T22:48:49Z,,,1249.16,999.951,Military_and_government,154075,2025-12-24T20:59:20Z,2025-12-24T22:41:34Z,True
3da50a76,RFF405,RFF405,,RFF,A124,RA-82037,OSLK,LTK,2025-12-25T01:41:19Z,,,,,,,,,1542.28,1398.93,Military_and_government,154075,2025-12-25T01:45:36Z,2025-12-25T04:14:08Z,True
3dabfdff,,7,,,AS50,EC-LLZ,,,,,OSLK,LTK,OSLK,LTK,,,,82.6805,75.6594,Helicopters,3440D1,2025-12-27T15:47:56Z,2025-12-27T16:05:09Z,True
3db4fee6,RFF8500,RFF8500,,RFF,A124,RA-82037,,,,,OSLK,LTK,OSLK,LTK,2025-12-30T14:10:06Z,,,1557.3,1503.84,Military_and_government,154075,2025-12-30T12:11:54Z,2025-12-30T14:03:36Z,True
3db62210,RFF8522,RFF8522,,RFF,A124,RA-82037,OSLK,LTK,,,,,,,,,,1420.11,1136.19,Military_and_government,154075,2025-12-30T18:45:07Z,2025-12-30T20:25:22Z,True
3dbd4b7c,,7,,,T134,YK-AYB,,,,,OSLK,LTK,OSLK,LTK,,,,575.229,23.3845,,778722,2026-01-02T06:17:25Z,2026-01-02T13:17:44Z,True
3dbe3ea2,,7,,,GLIM,D-KKSS,,,,,OSLK,LTK,OSLK,LTK,,,,129.798,129.76,Gliders,3E783E,2026-01-02T14:06:50Z,2026-01-02T15:28:45Z,True
3dc4bbef,,7,,,C82R,F-GMRE,,,2026-01-04T14:20:14Z,,OSLK,LTK,OSLK,LTK,,,,205.3,12.3517,General_aviation,393224,2026-01-04T14:22:45Z,2026-01-04T15:05:43Z,True
3dd0b8e6,RFF805,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-01-08T01:12:10Z,,,,,,,,,1387.13,1264.44,Military_and_government,154075,2026-01-08T01:17:23Z,2026-01-08T03:29:56Z,True
3de643ca,RFF8553,RFF8553,,RFF,A124,RA-82037,OSLK,LTK,,,,,,,,,,1536.77,1074.03,Military_and_government,154075,2026-01-14T08:52:12Z,2026-01-14T11:02:58Z,True
3e0032f6,RFF8567,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-01-21T15:34:54Z,,,,,,,,,626.02,565.165,Military_and_government,154075,2026-01-21T15:38:23Z,2026-01-21T16:39:43Z,True
3e2476be,RFF8568,RFF8568,,RFF,A124,RA-82037,OSLK,LTK,2026-02-01T06:38:57Z,,,,,,,,,1475.38,1085.99,Military_and_government,154075,2026-02-01T06:40:54Z,2026-02-01T08:34:16Z,True
3e34673e,RFF805,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-02-05T17:29:10Z,,,,,,,,,1461.97,1346.63,Military_and_government,154075,2026-02-05T17:31:46Z,2026-02-05T19:47:53Z,True
3e347c69,RFF8619,RFF8620,CHD,RFF,T154,RA-85041,OSLK,LTK,2026-02-05T18:05:24Z,35R,UUMU,CKL,UUMU,CKL,2026-02-05T21:51:36Z,12R,13572.0,3018.29,2283.65,Military_and_government,154C31,2026-02-05T17:57:59Z,2026-02-05T21:50:46Z,True
3e41e28c,RFF8518,RFF8518,,RFF,A124,RA-82037,OSLK,LTK,2026-02-09T12:13:30Z,,,,,,,,,1684.24,1246.37,Military_and_government,154075,2026-02-09T12:17:43Z,2026-02-09T14:22:31Z,True
3e4557e5,RFF8620,RFF8620,RSD,RFF,T154,RA-85843,OSLK,LTK,2026-02-10T09:59:36Z,,,,,,,,,1587.1,1184.51,Military_and_government,154F53,2026-02-10T10:05:11Z,2026-02-10T11:46:53Z,True
3e59d44a,RFF8617,RFF8617,,RFF,A124,RA-82037,UUMU,CKL,2026-02-15T19:43:16Z,12L,OSLK,LTK,OSLK,LTK,2026-02-16T00:00:05Z,,15409.0,2875.8,2296.41,Military_and_government,154075,2026-02-15T19:47:43Z,2026-02-15T23:56:58Z,True
3e5ae822,RFF805,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-02-16T03:27:43Z,,,,,,,,,716.651,640.69,Military_and_government,154075,2026-02-16T03:30:19Z,2026-02-16T04:37:54Z,True
3e5bc2e8,RFF8617,RFF8617,TTF,RFF,A124,RA-82030,,,,,OSLK,LTK,OSLK,LTK,2026-02-16T12:56:39Z,,,1302.73,980.83,Military_and_government,15406E,2026-02-16T11:04:03Z,2026-02-16T12:54:02Z,True
3e5c95fe,RFF8617,RFF803,TTF,RFF,A124,RA-82030,OSLK,LTK,2026-02-16T16:13:14Z,,,,,,,,,703.649,627.294,Military_and_government,15406E,2026-02-16T16:14:38Z,2026-02-16T17:23:46Z,True
3e663ccc,RFF8642,RFF8642,,RFF,A124,RA-82037,OSLK,LTK,2026-02-19T08:59:39Z,,,,,,,,,1631.02,1256.16,Military_and_government,154075,2026-02-19T09:04:51Z,2026-02-19T11:10:00Z,True
3e69a076,RFF808,RFF8642,TTF,RFF,A124,RA-82030,OSLK,LTK,2026-02-20T07:03:00Z,,,,,,,,,1115.59,790.517,Military_and_government,15406E,2026-02-20T07:07:20Z,2026-02-20T08:39:08Z,True
3e75c4c9,RFF805,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-02-23T17:01:23Z,,,,,,,,,1371.38,1266.07,Military_and_government,154075,2026-02-23T17:05:35Z,2026-02-23T19:05:14Z,True
3e8000e5,RFF8640,RFF8640,RFF,RFF,IL62,RA-86561,OSLK,LTK,2026-02-26T08:25:36Z,17L,,,,,,,,4205.45,2278.88,Military_and_government,155221,2026-02-26T08:20:35Z,2026-02-26T12:33:43Z,True
3e84de43,RFF8642,RFF8642,,RFF,A124,RA-82037,OSLK,LTK,2026-02-27T12:51:42Z,,,,,,,,,1442.16,1086.11,Military_and_government,154075,2026-02-27T12:57:28Z,2026-02-27T14:53:14Z,True
3f33ae37,RFF8726,RFF8726,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-04-13T14:28:41Z,,,,,,,,,2875.18,2259.97,Military_and_government,1D334A,2026-04-13T14:33:18Z,2026-04-13T18:36:17Z,True
3f3c0d48,RFF801,RFF801,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-04-15T15:30:59Z,,,,,,,,,675.075,574.803,Military_and_government,1D334A,2026-04-15T15:33:23Z,2026-04-15T16:31:00Z,True
3f4afb4b,RFF8744,RFF8744,TTF,RFF,A124,RA-82030,OSLK,LTK,2026-04-19T07:26:39Z,,,,,,,,,1240.32,877.743,Military_and_government,15406E,2026-04-19T07:31:14Z,2026-04-19T09:06:22Z,True
3f4f1455,RFF8740,RFF8740,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-04-20T10:09:26Z,,,,,,,,,2722.67,2224.27,Military_and_government,1D334A,2026-04-20T10:14:42Z,2026-04-20T13:45:54Z,True
3f5313fc,RFF8744,RFF8744,TTF,RFF,A124,RA-82030,OSLK,LTK,2026-04-21T09:09:33Z,,,,,,,,,1501.48,1109.96,Military_and_government,15406E,2026-04-21T09:13:12Z,2026-04-21T11:13:20Z,True
3f5a9961,RFF805,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-04-23T02:42:08Z,17L,,,,,,,,727.554,570.592,Military_and_government,154075,2026-04-23T02:45:50Z,2026-04-23T03:48:55Z,True
3f679a00,RFF804,RFF8744,,RFF,A124,RA-82037,OSLK,LTK,2026-04-26T08:05:48Z,,,,,,,,,1340.26,1022.51,Military_and_government,154075,2026-04-26T08:09:35Z,2026-04-26T09:51:45Z,True
3f757187,RFF8743,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-04-29T17:56:01Z,,,,,,,,,764.611,748.829,Military_and_government,154075,2026-04-29T17:57:10Z,2026-04-29T19:04:25Z,True
3f9edff1,RFF8768,RFF8768,,RFF,A124,RA-82037,,,,,OSLK,LTK,OSLK,LTK,2026-05-10T01:59:25Z,,,1616.29,1073.71,Military_and_government,154075,2026-05-09T23:50:57Z,2026-05-10T01:59:03Z,True
3f9f611f,RFF805,RFF805,,RFF,A124,RA-82037,OSLK,LTK,2026-05-10T04:26:48Z,,,,,,,,,1448.54,1329.33,Military_and_government,154075,2026-05-10T04:24:56Z,2026-05-10T06:37:51Z,True
3fab8def,RFF808,RFF808,,RFF,A124,RA-82037,,,,,OSLK,LTK,OSLK,LTK,2026-05-13T08:05:51Z,,,753.12,688.563,Military_and_government,154075,2026-05-13T07:03:53Z,2026-05-13T08:01:59Z,True
3fb02c40,RFF8832,RFF8832,,RFF,IL76,YK-ATA,OSLK,LTK,2026-05-14T10:28:54Z,,,,,,,,,196.074,167.658,Cargo,778681,2026-05-14T10:31:30Z,2026-05-14T10:49:48Z,True
3fbf8ed3,,RF78663,RFF,RFF,IL76,RF-78663,UUMU,CKL,2026-05-18T08:26:22Z,12R,OSLK,LTK,OSLK,LTK,2026-05-18T13:02:25Z,17R,16563.0,2940.81,2255.66,Military_and_government,1D3347,2026-05-18T08:30:26Z,2026-05-18T12:41:14Z,True
3fc0c896,,RF78663,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-05-18T15:03:27Z,,,,,,,,,1491.52,1284.76,Military_and_government,1D3347,2026-05-18T15:04:54Z,2026-05-18T17:36:27Z,True
3fc2f176,RFF8769,RFF8769,,RFF,A124,RA-82037,OSLK,LTK,2026-05-19T04:00:29Z,,,,,,,,,1219.34,1002.05,Military_and_government,154075,2026-05-19T04:04:29Z,2026-05-19T05:48:52Z,True
3fc6375d,RFF801,RFF801,,RFF,A124,RA-82037,OSLK,LTK,2026-05-19T22:30:57Z,17L,,,,,,,,1420.21,1287.96,Military_and_government,154075,2026-05-19T22:32:01Z,2026-05-20T00:52:05Z,True
3fdb7f96,RFF8792,RFF8792,,RFF,A124,RA-82037,OSLK,LTK,2026-05-25T05:02:20Z,,,,,,,,,1176.23,938.562,Military_and_government,154075,2026-05-25T05:05:56Z,2026-05-25T06:42:05Z,True
3fe6ed6d,RFF802,RFF802,RFF,RFF,IL76,RF-78663,,,,,OSLK,LTK,OSLK,LTK,2026-05-28T00:55:31Z,17L,,1400.29,1323.72,Military_and_government,1D3347,2026-05-27T23:11:43Z,2026-05-28T00:53:13Z,True
3fef35fe,RFF8786,RFF8785,RFF,RFF,IL76,RF-78663,UUMU,CKL,2026-05-29T20:03:09Z,12L,OSLK,LTK,OSLK,LTK,2026-05-30T00:28:30Z,,15921.0,2894.33,2260.6,Military_and_government,1D3347,2026-05-29T20:07:02Z,2026-05-30T00:21:09Z,True
3ff0566b,RFF8786,RFF8786,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-05-30T03:27:03Z,,,,,,,,,2816.14,2244.94,Military_and_government,1D3347,2026-05-30T03:30:41Z,2026-05-30T07:09:52Z,True
3ff17e9a,RFF8790,RFF8790,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-05-30T11:39:23Z,17R,,,,,,,,2500.32,2215.19,Military_and_government,1D334A,2026-05-30T11:40:47Z,2026-05-30T14:58:05Z,True
3ff33146,RFF8787,RFF8787,RFF,RFF,IL62,RA-86559,UUMU,CKL,2026-05-30T20:07:05Z,12L,OSLK,LTK,OSLK,LTK,2026-05-31T00:13:54Z,35R,14809.0,5399.93,2277.29,Military_and_government,15521F,2026-05-30T20:11:05Z,2026-05-31T00:11:11Z,True
3ff563f2,RFF8785,RFF8785,RFF,RFF,IL76,RF-78663,,,,,OSLK,LTK,OSLK,LTK,2026-05-31T16:29:48Z,35R,,2704.88,2280.19,Military_and_government,1D3347,2026-05-31T12:32:12Z,2026-05-31T16:36:10Z,True
3ff6a8d0,RFF802,RFF803,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-05-31T18:28:27Z,17L,,,,,2026-05-31T21:13:41Z,,9914.0,691.21,646.525,Military_and_government,1D3347,2026-05-31T18:34:33Z,2026-05-31T19:33:53Z,True
3ff87c34,,,,,E314,L-711,OSLK,LTK,2026-06-01T07:28:05Z,,,,,,2026-06-01T08:53:49Z,,5144.0,703.785,128.967,Military_and_government,748711,2026-06-01T07:27:53Z,2026-06-01T08:42:45Z,True
3fff1830,RFF8787,RFF8798,RFF,RFF,IL62,RA-86559,OSLK,LTK,2026-06-02T19:51:20Z,17R,,,,,2026-06-03T00:01:51Z,,15031.0,3356.33,2263.21,Military_and_government,15521F,2026-06-02T19:51:51Z,2026-06-02T23:49:54Z,True
40086344,RFF8792,RFF8801,,RFF,A124,RA-82037,UUMU,CKL,2026-06-04T22:58:21Z,,OSLK,LTK,OSLK,LTK,2026-06-05T03:16:23Z,,15482.0,3013.31,2290.4,Military_and_government,154075,2026-06-04T23:01:33Z,2026-06-05T03:15:38Z,True
40096fc1,RFF801,RFF801,,RFF,A124,RA-82037,OSLK,LTK,2026-06-05T06:07:29Z,35R,,,,,,,,1554.79,1388.64,Military_and_government,154075,2026-06-05T06:08:19Z,2026-06-05T08:31:59Z,True
40191dc7,RFF701,RFF802,RFF,RFF,IL76,RF-78663,,,,,OSLK,LTK,OSLK,LTK,2026-06-09T06:10:28Z,,,757.457,728.51,Military_and_government,1D3347,2026-06-09T05:01:45Z,2026-06-09T06:03:27Z,True
4019af7a,RFF64768,RFF64768,RFF,RFF,T154,RA-85123,UUMU,CKL,2026-06-09T09:09:07Z,,OSLK,LTK,OSLK,LTK,2026-06-09T12:57:30Z,,13703.0,3091.39,2270.65,Military_and_government,154C83,2026-06-09T09:11:12Z,2026-06-09T12:56:10Z,True
4019d5ad,RFF802,RFF8796,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-06-09T10:09:01Z,17L,UUMU,CKL,UUMU,CKL,2026-06-09T14:22:00Z,,15179.0,2944.07,2299.72,Military_and_government,1D3347,2026-06-09T10:10:13Z,2026-06-09T14:09:10Z,True
401ab9b5,RFF64768,RFF64768,RFF,RFF,T154,RA-85123,OSLK,LTK,2026-06-09T14:31:24Z,17R,,,,,,,,756.688,678.461,Military_and_government,154C83,2026-06-09T14:31:47Z,2026-06-09T15:31:42Z,True
402441af,RFF801,RFF801,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-06-11T19:10:19Z,,,,,,,,,722.411,696.576,Military_and_government,1D3347,2026-06-11T19:12:51Z,2026-06-11T20:14:34Z,True
4027338d,RFF808,RFF808,,RFF,A124,RA-82037,,,,,OSLK,LTK,OSLK,LTK,2026-06-12T15:14:11Z,,,770.058,706.509,Military_and_government,154075,2026-06-12T14:09:54Z,2026-06-12T15:12:41Z,True
402a06e2,RFF8802,RFF8802,,RFF,A124,RA-82037,OSLK,LTK,2026-06-13T05:00:38Z,,UUMU,CKL,UUMU,CKL,2026-06-13T09:18:38Z,,15480.0,2766.88,2307.32,Military_and_government,154075,2026-06-13T05:03:49Z,2026-06-13T09:03:24Z,True
4031b97a,RFF8798,RFF8663,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-06-15T07:03:03Z,,,,,,,,,1453.69,1134.61,Military_and_government,1D3347,2026-06-15T07:07:54Z,2026-06-15T09:05:46Z,True
403c6f2a,RFF8819,RFF8819,RFF,RFF,IL76,RF-78663,,,,,OSLK,LTK,OSLK,LTK,2026-06-17T23:58:31Z,,,2954.31,2271.47,Military_and_government,1D3347,2026-06-17T19:48:13Z,2026-06-17T23:57:35Z,True
403d7082,RFF803,RFF803,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-06-18T02:05:09Z,,,,,,,,,668.77,662.596,Military_and_government,1D3347,2026-06-18T02:06:25Z,2026-06-18T03:06:36Z,True
40500168,RFF801,RFF801,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-06-22T18:02:16Z,17R,,,,,,,,1412.91,1272.21,Military_and_government,1D334A,2026-06-22T18:02:44Z,2026-06-22T20:10:32Z,True
40524831,RFF8820,RFF8820,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-06-23T08:59:54Z,,,,,,,,,2687.0,2245.4,Military_and_government,1D3347,2026-06-23T09:01:47Z,2026-06-23T12:48:16Z,True
40525a0b,RSD64764,RFF8821,RSD,RSD,T154,RA-85843,UUMU,CKL,2026-06-23T09:25:46Z,,OSLK,LTK,OSLK,LTK,2026-06-23T13:16:31Z,,13845.0,3102.1,2292.53,Military_and_government,154F53,2026-06-23T09:29:57Z,2026-06-23T13:13:45Z,True
40536d44,RSD801,RFF801,RSD,RSD,T154,RA-85843,OSLK,LTK,2026-06-23T14:49:31Z,17R,,,,,,,,1556.5,1426.86,Military_and_government,154F53,2026-06-23T14:49:49Z,2026-06-23T16:57:50Z,True
4060e8b5,,RFF807,,,A124,RA-82037,OSLK,LTK,2026-06-26T17:00:34Z,17L,,,,,,,,1483.47,1391.75,Military_and_government,154075,2026-06-26T17:01:43Z,2026-06-26T19:21:00Z,True
40612753,RFF8823,RFF8823,RFF,RFF,IL76,RF-78663,UUEE,SVO,2026-06-26T18:01:57Z,,OSLK,LTK,OSLK,LTK,2026-06-26T22:17:20Z,,15323.0,2748.26,2290.0,Military_and_government,1D3347,2026-06-26T18:08:03Z,2026-06-26T22:10:53Z,True
406240e7,RFF803,RFF803,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-06-27T00:25:39Z,,,,,,2026-06-27T03:00:37Z,,9298.0,794.371,787.204,Military_and_government,1D3347,2026-06-27T00:27:53Z,2026-06-27T01:39:25Z,True
406a2ddb,,RFF808,,,A124,RA-82037,,,,,OSLK,LTK,OSLK,LTK,2026-06-29T07:03:09Z,,,1449.81,1335.06,Military_and_government,154075,2026-06-29T05:12:16Z,2026-06-29T07:02:47Z,True
406a9535,RFF8821,RFF8821,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-06-29T08:20:07Z,17L,,,,,,,,2566.6,2203.53,Military_and_government,1D334A,2026-06-29T08:20:24Z,2026-06-29T11:52:29Z,True
406b4459,,RFF8826,,,A124,RA-82037,OSLK,LTK,2026-06-29T12:26:18Z,,,,,,2026-06-29T16:57:58Z,,16300.0,2810.96,2270.97,Military_and_government,154075,2026-06-29T12:26:14Z,2026-06-29T16:27:18Z,True
4070e880,RFF8819,RFF8819,RFF,RFF,IL76,RF-78666,,,,,OSLK,LTK,OSLK,LTK,2026-06-30T22:36:02Z,,,2881.14,2278.68,Military_and_government,1D334A,2026-06-30T18:45:26Z,2026-06-30T22:33:13Z,True
407489c4,RFF8820,RFF8820,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-07-01T15:46:47Z,17R,,,,,,,,2906.38,2274.21,Military_and_government,1D334A,2026-07-01T15:46:57Z,2026-07-01T20:08:10Z,True
4086b03d,RSD802,RFF802,RSD,RSD,T154,RA-85843,,,2026-07-06T06:59:10Z,,OSLK,LTK,OSLK,LTK,2026-07-06T09:01:59Z,17L,7369.0,1554.14,1401.03,Military_and_government,154F53,2026-07-06T07:04:34Z,2026-07-06T08:54:19Z,True
40891262,RSD8834,RFF8834,RSD,RSD,T154,RA-85843,OSLK,LTK,2026-07-06T19:28:25Z,,,,,,2026-07-06T23:02:32Z,,12847.0,2835.49,2287.16,Military_and_government,154F53,2026-07-06T19:30:21Z,2026-07-06T22:38:50Z,True
408b91ea,RFF8833,RFF8833,RFF,RFF,IL76,RA-78830,,,,,OSLK,LTK,OSLK,LTK,2026-07-07T16:59:21Z,,,2868.48,2323.67,Military_and_government,1533EE,2026-07-07T12:08:52Z,2026-07-07T16:58:12Z,True
408baaea,RFF8836,RFF8836,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-07-07T12:33:22Z,,,,,,,,,2787.65,2292.99,Military_and_government,1D334A,2026-07-07T12:36:55Z,2026-07-07T16:30:11Z,True
408eda95,RFF8838,RFF8838,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-07-08T06:10:02Z,,,,,,,,,1215.72,966.807,Military_and_government,1D3347,2026-07-08T06:14:19Z,2026-07-08T07:42:21Z,True
409169d7,RFF8837,RFF8837,RFF,RFF,IL76,RF-78663,,,,,OSLK,LTK,OSLK,LTK,2026-07-08T20:49:29Z,,,1505.96,1014.19,Military_and_government,1D3347,2026-07-08T18:35:40Z,2026-07-08T20:41:44Z,True
40921e75,RFF803,RFF803,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-07-08T22:08:19Z,,,,,,,,,1451.33,1350.53,Military_and_government,1D3347,2026-07-08T22:12:37Z,2026-07-09T00:29:11Z,True
4099a410,CHD8833,RFF8833,CHD,CHD,IL62,RA-86495,UUBW,ZIA,2026-07-10T15:22:48Z,,OSLK,LTK,OSLK,LTK,2026-07-10T19:33:43Z,,15055.0,3044.8,2249.84,Military_and_government,1551DF,2026-07-10T15:27:53Z,2026-07-10T19:33:06Z,True
409b0cb8,CHD7344,RFF7344,CHD,CHD,IL62,RA-86495,OSLK,LTK,2026-07-10T22:16:19Z,,,,,,2026-07-11T05:59:32Z,,27793.0,1411.21,1314.86,Military_and_government,1551DF,2026-07-10T22:18:30Z,2026-07-11T00:09:07Z,True
40a10ade,RFF8836,RFF8836,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-07-12T12:26:27Z,17R,,,,,,,,1481.0,1119.92,Military_and_government,1D3347,2026-07-12T12:27:40Z,2026-07-12T14:11:34Z,True
40a16834,RFF8834,RFF8834,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-07-12T14:05:51Z,17R,,,,,2026-07-12T18:11:27Z,,14736.0,2838.42,2264.17,Military_and_government,1D334A,2026-07-12T14:06:44Z,2026-07-12T17:53:48Z,True
40a58999,RFF8833,RFF8833,RFF,RFF,IL76,RF-78663,UUMU,CKL,2026-07-13T14:22:35Z,12R,OSLK,LTK,OSLK,LTK,2026-07-13T18:52:37Z,,16202.0,2732.2,2264.11,Military_and_government,1D3347,2026-07-13T14:28:18Z,2026-07-13T18:49:50Z,True
40a6d854,RFF803,RFF803,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-07-13T20:43:02Z,17L,,,,,,,,696.879,681.854,Military_and_government,1D3347,2026-07-13T20:43:51Z,2026-07-13T21:47:07Z,True
40aed9f0,RSD8833,RFF8834,RSD,RSD,T154,RA-85843,OSLK,LTK,2026-07-15T17:06:30Z,17L,,,,,2026-07-15T20:48:20Z,,13310.0,2486.75,2067.16,Military_and_government,154F53,2026-07-15T17:06:49Z,2026-07-15T19:54:32Z,True
40af33ff,CHD7344,RFF7344,CHD,CHD,IL62,RA-86495,,,,,OSLK,LTK,OSLK,LTK,2026-07-15T21:01:31Z,17R,,1981.23,1883.89,Military_and_government,1551DF,2026-07-15T18:43:05Z,2026-07-15T20:59:52Z,True
40be6072,RFF8838,RFF8838,RFF,RFF,IL76,RF-78666,OSLK,LTK,2026-07-19T11:54:30Z,,,,,,,,,1219.71,924.597,Military_and_government,1D334A,2026-07-19T11:54:39Z,2026-07-19T13:28:04Z,True
40ca0416,RFF802,AFF802,RFF,RFF,IL76,RF-78663,,,,,OSLK,LTK,OSLK,LTK,2026-07-22T09:09:53Z,,,1463.55,1345.88,Military_and_government,1D3347,2026-07-22T07:18:52Z,2026-07-22T09:07:20Z,True
40cab1b6,RFF8836,AFF8836,RFF,RFF,IL76,RF-78663,OSLK,LTK,2026-07-22T11:20:05Z,,UUMU,CKL,UUMU,CKL,2026-07-22T15:05:32Z,,13527.0,2835.28,2294.72,Military_and_government,1D3347,2026-07-22T11:21:27Z,2026-07-22T14:50:44Z,True
